deltaQ (pC),deltaM (g),deltaT (s),mass jump indices,mid plateau indices,trial
-0.6498899999999992,0.04899999999999993,8.279985666275024,427.0,439.0,1114_350ulm_n4V_ni_10cm_02.csv
-0.6164059999999996,0.04800000000000004,8.62398624420166,452.0,464.0,1114_350ulm_n4V_ni_10cm_02.csv
-0.6922670000000002,0.04800000000000004,8.624984502792358,477.0,489.0,1114_350ulm_n4V_ni_10cm_02.csv
-0.6575399999999991,0.04799999999999993,8.624986171722412,502.0,514.0,1114_350ulm_n4V_ni_10cm_02.csv
-0.7238929999999986,0.04800000000000004,8.625985145568848,527.0,539.0,1114_350ulm_n4V_ni_10cm_02.csv
-0.7121060000000003,0.04799999999999993,8.62798547744751,552.0,564.0,1114_350ulm_n4V_ni_10cm_02.csv
-0.6902019999999993,0.04799999999999993,8.279985189437866,576.0,587.0,1114_350ulm_n4V_ni_10cm_02.csv
-0.6021480000000015,0.04700000000000015,7.589987754821777,598.0,609.0,1114_350ulm_n4V_ni_10cm_02.csv
-0.6684999999999999,0.04699999999999993,7.93198561668396,621.0,633.0,1114_350ulm_n4V_ni_10cm_02.csv
-0.6304700000000008,0.050000000000000044,8.618987560272217,646.0,658.0,1114_350ulm_n4V_ni_10cm_02.csv
-0.6666299999999996,0.050000000000000044,8.277493953704834,670.0,681.0,1114_350ulm_n4V_ni_10cm_02.csv
-0.6980599999999999,0.04400000000000004,7.5899884700775715,692.0,703.0,1114_350ulm_n4V_ni_10cm_02.csv
-0.45847000000000016,0.04899999999999993,7.932983875274573,715.0,727.0,1114_350ulm_n4V_ni_10cm_02.csv
-0.7067300000000003,0.04800000000000004,8.277986764907865,739.0,751.0,1114_350ulm_n4V_ni_10cm_02.csv
-0.6226100000000017,0.04399999999999982,8.62198543548584,764.0,775.0,1114_350ulm_n4V_ni_10cm_02.csv
-0.36856000000000044,0.049000000000000155,7.587987184524536,786.0,798.0,1114_350ulm_n4V_ni_10cm_02.csv
-0.5138899999999982,0.050000000000000044,8.27898645401001,810.0,822.0,1114_350ulm_n4V_ni_10cm_02.csv
-0.612070000000001,0.04599999999999982,8.277987718582153,834.0,846.0,1114_350ulm_n4V_ni_10cm_02.csv
-0.4421500000000016,0.04800000000000004,8.623982906341553,859.0,871.0,1114_350ulm_n4V_ni_10cm_02.csv
-0.6126800000000046,0.050000000000000044,8.62398457527155,884.0,897.0,1114_350ulm_n4V_ni_10cm_02.csv
-0.6313000000000031,0.04699999999999993,8.967985391616878,910.0,922.0,1114_350ulm_n4V_ni_10cm_02.csv
-0.6631199999999993,0.04700000000000015,8.624985456466675,935.0,947.0,1114_350ulm_n4V_ni_10cm_02.csv
-0.650310000000001,0.04699999999999993,8.279985904693604,959.0,970.0,1114_350ulm_n4V_ni_10cm_02.csv
-0.5144999999999982,0.04699999999999993,7.58998703956604,981.0,992.0,1114_350ulm_n4V_ni_10cm_02.csv
-0.6350100000000012,0.049000000000000155,7.934986352920532,1004.0,1016.0,1114_350ulm_n4V_ni_10cm_02.csv
-0.6190999999999995,0.04799999999999982,8.624984979629517,1029.0,1040.0,1114_350ulm_n4V_ni_10cm_02.csv
-0.6285999999999987,0.049000000000000155,7.934986352920589,1052.0,1063.0,1114_350ulm_n4V_ni_10cm_02.csv
-0.6866900000000022,0.04699999999999993,7.9349865913390545,1075.0,1100.0,1114_350ulm_n4V_ni_10cm_02.csv
-0.6707699999999999,0.051,0.0,103.0,115.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.7050828000000001,0.04700000000000001,8.622985601425171,128.0,140.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.6207456,0.04799999999999999,8.62598443031311,153.0,164.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.6701488,0.05000000000000002,7.933986663818359,176.0,187.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.6079300000000001,0.045999999999999985,7.93498682975769,199.0,211.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.5965604,0.04799999999999999,8.279986381530762,223.0,235.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.353885,0.04800000000000004,8.623985052108765,248.0,260.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.629842,0.04799999999999999,8.623984575271606,273.0,286.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.6478240000000004,0.04799999999999999,8.967984676361098,299.0,312.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.637696,0.045999999999999985,8.974986553192124,325.0,337.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.6246749999999999,0.049000000000000044,8.277006387710571,349.0,360.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.6513390000000001,0.04599999999999993,7.589497804641724,371.0,382.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.6691180000000001,0.04800000000000004,7.589986085891724,393.0,405.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.6286009999999997,0.04800000000000004,8.623984575271606,418.0,430.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.6864800000000004,0.04799999999999993,8.27998661994934,442.0,453.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.30427499999999963,0.04600000000000004,7.588987112045288,464.0,475.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.6372859999999996,0.04700000000000004,7.58998703956604,486.0,497.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.6261220000000005,0.04599999999999993,7.589986324310303,508.0,520.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.5978000000000003,0.049000000000000044,8.624985456466675,533.0,545.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.6746980000000002,0.04799999999999993,8.27998661994934,557.0,569.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.7057010000000012,0.04599999999999993,8.279985904693604,581.0,593.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.7048729999999992,0.049000000000000155,8.279985904693604,605.0,617.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.4892790000000016,0.04800000000000004,8.28298568725586,629.0,641.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.6666319999999999,0.04999999999999982,8.624985694885282,654.0,666.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.5967720000000014,0.04600000000000004,8.624985456466646,679.0,692.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.6126899999999988,0.04700000000000015,8.96398377418518,705.0,717.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.7245100000000004,0.04999999999999982,8.618985891342163,730.0,741.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.6728400000000008,0.04800000000000004,7.932986736297607,753.0,764.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.6250900000000001,0.04499999999999993,7.589986324310303,775.0,786.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.6941299999999995,0.049000000000000155,7.934987306594849,798.0,810.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.6771700000000003,0.04499999999999993,8.623984575271606,823.0,834.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.7001200000000001,0.050000000000000044,7.932986497879028,846.0,857.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.63232,0.04699999999999993,7.5869879722595215,868.0,880.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.6310899999999986,0.04700000000000015,8.278494834899902,892.0,903.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.5955199999999987,0.04899999999999993,7.933987379074097,915.0,927.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.6345899999999993,0.04699999999999993,8.623984336853027,940.0,951.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.5975999999999999,0.04600000000000004,7.932987451553345,963.0,975.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.6804700000000032,0.04699999999999993,8.278985261917114,987.0,999.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.5719600000000007,0.049000000000000155,8.27898645401001,1011.0,1023.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.6953700000000005,0.04799999999999982,8.624986171722412,1036.0,1048.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.6087500000000006,0.04800000000000004,8.624984502792358,1061.0,1086.0,1114_350ulm_n4V_ni_10cm_03.csv
-0.6953669999999998,0.051,0.0,93.0,106.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.43016070000000006,0.05000000000000001,8.969985485076904,119.0,131.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.6465837,0.044999999999999984,8.279985189437866,143.0,153.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.6004880000000001,0.047000000000000014,7.2429893016815186,164.0,175.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.72037821,0.04999999999999999,7.589756011962891,186.0,198.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.6955741000000002,0.044999999999999984,8.279989242553711,210.0,222.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.6257069999999993,0.04500000000000004,8.279982805252075,234.0,245.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.6135090000000001,0.05099999999999999,7.589987754821777,256.0,268.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.6525789999999998,0.046999999999999986,8.277986049652114,280.0,292.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.7001220000000004,0.04799999999999999,8.62498426437375,305.0,317.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.6341800000000002,0.049000000000000044,8.277986049652128,329.0,341.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.6137169999999994,0.04599999999999993,8.278986930847154,353.0,365.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.6029679999999997,0.04700000000000004,8.279985904693604,377.0,389.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.5891190000000002,0.04600000000000004,8.279985666275053,401.0,413.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.6755219999999991,0.04799999999999993,8.279495954513521,425.0,437.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.6073090000000008,0.04400000000000004,8.27798581123352,449.0,461.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.5887019999999996,0.049000000000000044,8.279984951019287,473.0,485.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.6885440000000003,0.050999999999999934,8.624985456466675,498.0,510.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.5965579999999999,0.04800000000000004,8.624986171722412,523.0,534.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.5996629999999996,0.04999999999999993,7.9339859485626505,546.0,557.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.6145429999999994,0.051000000000000045,7.934987068176241,569.0,581.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.6697369999999996,0.050000000000000044,8.279985904693604,593.0,605.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.6897859999999998,0.04800000000000004,8.281985759735107,617.0,628.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.6424509999999994,0.04699999999999993,7.589987277984648,639.0,650.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.7059110000000004,0.050000000000000044,7.934986591339083,662.0,674.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.7013630000000006,0.04799999999999982,8.624984502792358,687.0,699.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.6376980000000003,0.04800000000000004,8.279985904693604,711.0,723.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.697636000000001,0.04700000000000015,8.275986671447782,735.0,747.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.6459599999999988,0.04799999999999982,8.617985486984225,760.0,772.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.6244700000000005,0.04700000000000015,8.277985572814941,784.0,797.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.6135099999999998,0.04899999999999993,8.967984199523926,810.0,822.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.6842000000000024,0.04699999999999993,8.623986959457397,835.0,847.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.6298399999999997,0.04800000000000004,8.279772996902466,859.0,872.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.6099999999999994,0.04899999999999993,8.966986179351807,885.0,896.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.6048299999999998,0.04600000000000004,7.934984922409058,908.0,920.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.6205400000000001,0.04800000000000004,8.278985261917114,932.0,943.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.6558799999999998,0.04899999999999993,7.5894999504089355,954.0,965.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.6992999999999991,0.04700000000000015,7.934986352920532,977.0,988.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.6312899999999999,0.04699999999999993,7.932498931884766,1000.0,1011.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.7127399999999966,0.04800000000000004,7.932987689971924,1023.0,1034.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.6864800000000031,0.04899999999999993,7.934985160827637,1046.0,1058.0,1114_350ulm_n4V_ni_10cm_04.csv
-0.6738800000000005,0.04800000000000004,8.278985977172908,1070.0,1095.0,1114_350ulm_n4V_ni_10cm_04.csv
0.16867319999999986,0.036,0.0,101.0,112.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.2399872999999999,0.045000000000000005,7.587003707885742,123.0,134.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.1891369999999999,0.047,7.934004783630371,146.0,157.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.23688599999999993,0.044999999999999984,7.934493541717529,169.0,180.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.18190300000000004,0.048000000000000015,7.933990001678467,192.0,205.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.16081900000000005,0.047000000000000014,9.314489603042603,219.0,231.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.2240700000000002,0.043999999999999984,8.27949833869934,243.0,254.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.17590800000000018,0.04799999999999999,7.933003664016738,266.0,277.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.09012400000000031,0.046999999999999986,7.934502601623521,289.0,301.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.14180100000000007,0.04700000000000004,8.278004646301284,313.0,325.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.14076699999999986,0.044999999999999984,8.278524398803697,337.0,349.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.11306899999999986,0.04800000000000004,8.279982805252075,361.0,373.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.11885599999999963,0.04499999999999993,8.624981880187988,386.0,398.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.12071599999999982,0.04600000000000004,8.277501821517944,410.0,421.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.09756600000000004,0.04500000000000004,7.934012174606323,433.0,445.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.1258849999999998,0.04799999999999993,8.279496192932129,457.0,468.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.14263000000000003,0.04400000000000004,7.588493347167969,479.0,490.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.10996899999999998,0.04999999999999993,7.588508367538452,501.0,513.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.13683999999999985,0.04800000000000004,8.278528451919527,525.0,536.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.1889289999999999,0.04600000000000004,7.934495210647583,548.0,559.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.1324980000000009,0.04899999999999993,7.933501958847103,571.0,583.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.08309600000000028,0.04400000000000004,8.621018171310396,596.0,609.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.17962699999999998,0.04699999999999993,9.313526630401611,623.0,634.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.10376800000000053,0.04500000000000015,7.589494943618803,645.0,656.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.09921900000000017,0.04399999999999982,7.934983491897583,668.0,679.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.0913630000000003,0.04800000000000004,7.9349832534789755,691.0,702.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.15647800000000078,0.04600000000000004,7.930983066558838,714.0,726.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.0969439999999997,0.04400000000000004,8.279006242752075,738.0,750.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.15668299999999924,0.04899999999999993,8.624008893966618,763.0,775.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.06986899999999974,0.04600000000000004,8.279494285583553,787.0,798.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.10459300000000038,0.04400000000000004,7.934983491897583,810.0,821.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.05974000000000057,0.04699999999999993,7.934013366699219,833.0,844.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.16267900000000068,0.04600000000000004,7.589983940124512,855.0,865.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.09322499999999945,0.04899999999999993,7.244984149932861,876.0,887.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.16205800000000004,0.04300000000000015,7.9325196743011475,899.0,911.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.04340899999999959,0.04799999999999982,8.279020071029663,923.0,934.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.13642500000000002,0.049000000000000155,7.93399977684021,946.0,958.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.06655999999999995,0.04799999999999982,8.27950668334961,970.0,982.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.08723099999999917,0.04600000000000004,8.624982118606567,995.0,1008.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.054984999999999395,0.04600000000000004,8.970981121063232,1021.0,1032.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.14490299999999934,0.04400000000000004,7.934983015060425,1044.0,1055.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.11410099999999979,0.04499999999999993,7.590983152389526,1066.0,1091.0,1115_350ulm_0.5V_ni_10cm_01.csv
0.07524199999999981,0.048,0.0,106.0,117.0,1115_350ulm_0.5V_ni_10cm_03.csv
0.015708999999999973,0.046,7.9340057373046875,129.0,140.0,1115_350ulm_0.5V_ni_10cm_03.csv
0.09529200000000015,0.04799999999999999,7.589006423950195,151.0,164.0,1115_350ulm_0.5V_ni_10cm_03.csv
0.049817,0.04400000000000001,8.969005107879639,177.0,189.0,1115_350ulm_0.5V_ni_10cm_03.csv
0.0039279999999999315,0.04899999999999999,8.62498164176941,202.0,214.0,1115_350ulm_0.5V_ni_10cm_03.csv
0.0744149999999999,0.04799999999999999,8.279008150100708,226.0,237.0,1115_350ulm_0.5V_ni_10cm_03.csv
0.05705099999999996,0.050000000000000044,7.93351936340332,249.0,260.0,1115_350ulm_0.5V_ni_10cm_03.csv
0.08847100000000008,0.046999999999999986,7.934496879577637,272.0,284.0,1115_350ulm_0.5V_ni_10cm_03.csv
0.08144200000000001,0.046999999999999986,8.624980688095093,297.0,309.0,1115_350ulm_0.5V_ni_10cm_03.csv
0.08371700000000004,0.046999999999999986,8.279983520507827,321.0,334.0,1115_350ulm_0.5V_ni_10cm_03.csv
0.06635400000000002,0.04800000000000004,8.96998190879819,347.0,359.0,1115_350ulm_0.5V_ni_10cm_03.csv
-0.02211799999999986,0.04699999999999993,8.623982906341567,372.0,383.0,1115_350ulm_0.5V_ni_10cm_03.csv
0.054364999999999775,0.04700000000000004,7.934496641159058,395.0,406.0,1115_350ulm_0.5V_ni_10cm_03.csv
0.06015199999999998,0.04800000000000004,7.588035821914673,417.0,427.0,1115_350ulm_0.5V_ni_10cm_03.csv
-0.013641999999999932,0.041999999999999926,7.245015621185303,438.0,449.0,1115_350ulm_0.5V_ni_10cm_03.csv
0.08309599999999984,0.04500000000000004,7.588521718978882,460.0,471.0,1115_350ulm_0.5V_ni_10cm_03.csv
0.02025699999999997,0.049000000000000044,7.934020042419434,483.0,495.0,1115_350ulm_0.5V_ni_10cm_03.csv
0.06077200000000005,0.04699999999999993,8.27851939201355,507.0,519.0,1115_350ulm_0.5V_ni_10cm_03.csv
0.0483699999999998,0.04500000000000004,8.279009342193575,531.0,542.0,1115_350ulm_0.5V_ni_10cm_03.csv
0.08578200000000002,0.04699999999999993,7.934496402740507,554.0,566.0,1115_350ulm_0.5V_ni_10cm_03.csv
0.005167999999999839,0.04800000000000004,8.624983310699491,579.0,591.0,1115_350ulm_0.5V_ni_10cm_03.csv
0.04196099999999969,0.051000000000000045,8.279980182647677,603.0,614.0,1115_350ulm_0.5V_ni_10cm_03.csv
0.05333100000000002,0.04299999999999993,7.934494018554744,626.0,637.0,1115_350ulm_0.5V_ni_10cm_03.csv
0.04010000000000025,0.04800000000000004,7.934005975723181,649.0,660.0,1115_350ulm_0.5V_ni_10cm_03.csv
0.01570999999999989,0.04699999999999993,7.932009220123319,672.0,684.0,1115_350ulm_0.5V_ni_10cm_03.csv
0.07007300000000027,0.04700000000000015,8.278526306152372,696.0,709.0,1115_350ulm_0.5V_ni_10cm_03.csv
0.009094999999999853,0.04499999999999993,8.970015525817871,722.0,734.0,1115_350ulm_0.5V_ni_10cm_03.csv
0.017362999999999573,0.04299999999999993,8.624491453170748,747.0,758.0,1115_350ulm_0.5V_ni_10cm_03.csv
0.03927500000000039,0.04800000000000004,7.589012145996094,769.0,780.0,1115_350ulm_0.5V_ni_10cm_03.csv
0.02790500000000007,0.04400000000000004,7.589022397994995,791.0,802.0,1115_350ulm_0.5V_ni_10cm_03.csv
-0.013643000000000072,0.04800000000000004,7.587521076202393,813.0,824.0,1115_350ulm_0.5V_ni_10cm_03.csv
0.017361999999999878,0.04400000000000004,7.589990854263306,835.0,846.0,1115_350ulm_0.5V_ni_10cm_03.csv
0.06614499999999968,0.04699999999999993,7.933494329452515,858.0,869.0,1115_350ulm_0.5V_ni_10cm_03.csv
0.07255499999999993,0.04400000000000004,7.589986562728882,880.0,891.0,1115_350ulm_0.5V_ni_10cm_03.csv
0.024805999999998996,0.04699999999999993,7.934018135070801,903.0,914.0,1115_350ulm_0.5V_ni_10cm_03.csv
0.045475000000000154,0.04800000000000004,7.934496164321899,926.0,938.0,1115_350ulm_0.5V_ni_10cm_03.csv
-0.02005000000000079,0.04499999999999993,8.279982805252075,950.0,962.0,1115_350ulm_0.5V_ni_10cm_03.csv
0.07152000000000047,0.04600000000000004,8.280984163284359,974.0,985.0,1115_350ulm_0.5V_ni_10cm_03.csv
0.078341,0.04499999999999993,7.932499170303288,997.0,1008.0,1115_350ulm_0.5V_ni_10cm_03.csv
0.03761900000000029,0.04600000000000004,7.934011936187744,1020.0,1031.0,1115_350ulm_0.5V_ni_10cm_03.csv
-0.0070269999999998944,0.04499999999999993,7.934006690979004,1043.0,1055.0,1115_350ulm_0.5V_ni_10cm_03.csv
-0.023771000000000875,0.04800000000000004,8.279006004333553,1067.0,1092.0,1115_350ulm_0.5V_ni_10cm_03.csv
-0.016329000000000038,0.047,0.0,99.0,112.0,1115_350ulm_0.5V_ni_10cm_04.csv
-0.014675999999999911,0.047,8.967005252838135,125.0,137.0,1115_350ulm_0.5V_ni_10cm_04.csv
0.062219000000000024,0.04600000000000001,8.624490737915039,150.0,161.0,1115_350ulm_0.5V_ni_10cm_04.csv
0.04547600000000007,0.04299999999999998,7.589013338088989,172.0,182.0,1115_350ulm_0.5V_ni_10cm_04.csv
-0.022739000000000065,0.049000000000000016,7.244984865188599,193.0,204.0,1115_350ulm_0.5V_ni_10cm_04.csv
-0.04588900000000007,0.048000000000000015,7.934015989303589,216.0,228.0,1115_350ulm_0.5V_ni_10cm_04.csv
-0.012609000000000092,0.046999999999999986,8.278006315231323,240.0,251.0,1115_350ulm_0.5V_ni_10cm_04.csv
0.05705099999999996,0.04999999999999999,7.933990478515625,263.0,274.0,1115_350ulm_0.5V_ni_10cm_04.csv
0.05973799999999985,0.045999999999999985,7.588538885116577,285.0,297.0,1115_350ulm_0.5V_ni_10cm_04.csv
-0.02129100000000017,0.045999999999999985,8.279983520507812,309.0,321.0,1115_350ulm_0.5V_ni_10cm_04.csv
0.048368999999999884,0.04800000000000004,8.278010845184312,333.0,345.0,1115_350ulm_0.5V_ni_10cm_04.csv
-0.010748999999999898,0.04999999999999993,8.623521327972426,358.0,370.0,1115_350ulm_0.5V_ni_10cm_04.csv
0.007647999999999877,0.04800000000000004,8.279017686843872,382.0,394.0,1115_350ulm_0.5V_ni_10cm_04.csv
-0.04444199999999987,0.04600000000000004,8.279008150100708,406.0,417.0,1115_350ulm_0.5V_ni_10cm_04.csv
0.03886099999999981,0.04599999999999993,7.9335408210754395,429.0,440.0,1115_350ulm_0.5V_ni_10cm_04.csv
0.009508999999999768,0.04400000000000004,7.934526443481445,452.0,464.0,1115_350ulm_0.5V_ni_10cm_04.csv
-0.01198900000000025,0.04600000000000004,8.624979972839355,477.0,491.0,1115_350ulm_0.5V_ni_10cm_04.csv
0.0622189999999998,0.04899999999999993,9.659018278121948,505.0,517.0,1115_350ulm_0.5V_ni_10cm_04.csv
-0.02790500000000007,0.049000000000000044,8.279000282287598,529.0,540.0,1115_350ulm_0.5V_ni_10cm_04.csv
0.05725699999999989,0.04399999999999993,7.589497566223116,551.0,562.0,1115_350ulm_0.5V_ni_10cm_04.csv
0.05705099999999996,0.050000000000000044,7.930983066558866,574.0,585.0,1115_350ulm_0.5V_ni_10cm_04.csv
0.03865400000000019,0.04599999999999993,7.5899858474731445,596.0,607.0,1115_350ulm_0.5V_ni_10cm_04.csv
0.04340799999999989,0.04700000000000015,7.589008092880249,618.0,629.0,1115_350ulm_0.5V_ni_10cm_04.csv
0.059944999999999915,0.04499999999999993,7.9340174198150635,641.0,652.0,1115_350ulm_0.5V_ni_10cm_04.csv
0.006820999999999966,0.04899999999999993,7.933494567871094,664.0,675.0,1115_350ulm_0.5V_ni_10cm_04.csv
-0.0066150000000000375,0.04800000000000004,7.934016227722196,687.0,699.0,1115_350ulm_0.5V_ni_10cm_04.csv
0.05953199999999992,0.04699999999999993,8.279492855071993,711.0,723.0,1115_350ulm_0.5V_ni_10cm_04.csv
0.05581099999999983,0.04700000000000015,8.279008865356445,735.0,747.0,1115_350ulm_0.5V_ni_10cm_04.csv
-0.052502999999999744,0.04600000000000004,8.279008626937866,759.0,771.0,1115_350ulm_0.5V_ni_10cm_04.csv
-0.02956000000000003,0.04899999999999993,8.279500246047974,783.0,794.0,1115_350ulm_0.5V_ni_10cm_04.csv
0.05725800000000003,0.04499999999999993,7.933019399642944,806.0,818.0,1115_350ulm_0.5V_ni_10cm_04.csv
-0.027285000000000004,0.04699999999999993,8.624490022659302,831.0,843.0,1115_350ulm_0.5V_ni_10cm_04.csv
-0.04196099999999969,0.04800000000000004,8.624018430709839,856.0,869.0,1115_350ulm_0.5V_ni_10cm_04.csv
0.02459900000000026,0.04600000000000004,9.3149995803833,883.0,895.0,1115_350ulm_0.5V_ni_10cm_04.csv
0.012194999999999734,0.04899999999999993,8.624492883682251,908.0,919.0,1115_350ulm_0.5V_ni_10cm_04.csv
0.024805000000000188,0.04200000000000004,7.934983491897583,931.0,942.0,1115_350ulm_0.5V_ni_10cm_04.csv
-0.023565000000000058,0.051000000000000156,7.589984893798828,953.0,964.0,1115_350ulm_0.5V_ni_10cm_04.csv
-0.03286599999999984,0.04499999999999993,7.589985370635986,975.0,986.0,1115_350ulm_0.5V_ni_10cm_04.csv
-0.04671599999999998,0.04800000000000004,7.589985132217407,997.0,1008.0,1115_350ulm_0.5V_ni_10cm_04.csv
-0.03451999999999966,0.04599999999999982,7.934983491897583,1020.0,1031.0,1115_350ulm_0.5V_ni_10cm_04.csv
0.04010200000000008,0.050000000000000044,7.93598484992981,1043.0,1054.0,1115_350ulm_0.5V_ni_10cm_04.csv
