deltaQ (pC),deltaM (g),time (s),mass jump indices,mid plateau indices,trial
-0.1579250000000001,0.04200000000000004,135.74987053871155,394.0,406.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.14572899999999978,0.04600000000000004,143.3383846282959,416.0,427.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.16639900000000019,0.039999999999999925,150.58337545394895,437.0,449.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.12154299999999996,0.04600000000000004,158.5163905620575,460.0,472.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.08392399999999967,0.04500000000000004,166.10492277145386,482.0,494.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.13725299999999985,0.041999999999999926,173.69444274902344,504.0,516.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.08909199999999995,0.04300000000000004,181.283460855484,526.0,538.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.15007100000000007,0.04400000000000004,189.21795272827148,549.0,561.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.09012600000000015,0.04599999999999993,196.80545139312744,571.0,582.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.11162199999999967,0.041000000000000036,203.70543599128723,591.0,602.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.15048600000000034,0.04400000000000004,210.95042085647583,612.0,623.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.07772100000000037,0.040999999999999925,217.84943056106567,632.0,644.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.12526500000000018,0.04499999999999993,225.4384479522705,654.0,666.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.1298140000000001,0.04300000000000015,233.02846240997317,676.0,687.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.16784799999999978,0.04200000000000004,240.27295756340027,697.0,709.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.11141700000000032,0.040999999999999925,248.2079393863678,720.0,732.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.16515699999999978,0.04200000000000004,255.79792380332947,742.0,754.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.13250099999999998,0.04499999999999993,263.73193740844727,765.0,778.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.16991400000000034,0.04499999999999993,272.0109522342682,789.0,801.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.07338200000000006,0.04300000000000015,279.6004729270935,811.0,823.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.12009800000000048,0.04400000000000004,287.1894898414612,833.0,844.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.16391899999999993,0.039999999999999813,294.43301796913147,854.0,866.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.09777400000000025,0.04400000000000004,302.02299880981445,876.0,888.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
